518,92,2023-09-06 00:32:00.000000 +00:00,1
519,92,2023-09-06 00:32:01.000000 +00:00,2
520,92,2023-09-06 00:32:02.000000 +00:00,3
521,92,2023-09-06 00:32:03.000000 +00:00,4
522,92,2023-09-06 00:32:04.000000 +00:00,5
523,92,2023-09-06 00:32:05.000000 +00:00,6
524,92,2023-09-06 00:32:06.000000 +00:00,7
525,93,2023-09-06 00:33:00.000000 +00:00,1
526,93,2023-09-06 00:33:01.000000 +00:00,2
527,93,2023-09-06 00:33:02.000000 +00:00,3
528,93,2023-09-06 00:33:03.000000 +00:00,4
529,93,2023-09-06 00:33:04.000000 +00:00,5
530,93,2023-09-06 00:33:05.000000 +00:00,6
531,93,2023-09-06 00:33:06.000000 +00:00,7
532,94,2023-09-08 00:00:00.000000 +00:00,1
533,94,2023-09-08 00:00:01.000000 +00:00,2
534,94,2023-09-08 00:00:02.000000 +00:00,3
535,94,2023-09-08 00:00:03.000000 +00:00,4
536,94,2023-09-08 00:00:04.000000 +00:00,5
537,94,2023-09-08 00:00:05.000000 +00:00,6
538,94,2023-09-08 00:00:06.000000 +00:00,7
539,95,2023-09-08 00:01:00.000000 +00:00,1
540,95,2023-09-08 00:01:01.000000 +00:00,2
541,95,2023-09-08 00:01:02.000000 +00:00,3
542,95,2023-09-08 00:01:03.000000 +00:00,4
543,95,2023-09-08 00:01:04.000000 +00:00,5
544,95,2023-09-08 00:01:05.000000 +00:00,6
545,95,2023-09-08 00:01:06.000000 +00:00,7
546,96,2023-09-08 00:02:00.000000 +00:00,1
547,96,2023-09-08 00:02:01.000000 +00:00,2
548,96,2023-09-08 00:02:02.000000 +00:00,3
549,96,2023-09-08 00:02:03.000000 +00:00,4
550,96,2023-09-08 00:02:04.000000 +00:00,5
551,96,2023-09-08 00:02:05.000000 +00:00,6
552,96,2023-09-08 00:02:06.000000 +00:00,7
553,97,2023-09-08 00:03:00.000000 +00:00,1
554,97,2023-09-08 00:03:01.000000 +00:00,2
555,97,2023-09-08 00:03:02.000000 +00:00,3
556,97,2023-09-08 00:03:03.000000 +00:00,4
557,97,2023-09-08 00:03:04.000000 +00:00,5
558,97,2023-09-08 00:03:05.000000 +00:00,6
559,97,2023-09-08 00:03:06.000000 +00:00,7
560,98,2023-09-08 00:04:00.000000 +00:00,1
561,98,2023-09-08 00:04:01.000000 +00:00,2
562,98,2023-09-08 00:04:02.000000 +00:00,3
563,98,2023-09-08 00:04:03.000000 +00:00,4
564,98,2023-09-08 00:04:04.000000 +00:00,5
565,98,2023-09-08 00:04:05.000000 +00:00,6
566,98,2023-09-08 00:04:06.000000 +00:00,7
567,99,2023-09-08 00:05:00.000000 +00:00,1
568,99,2023-09-08 00:05:01.000000 +00:00,2
569,99,2023-09-08 00:05:02.000000 +00:00,3
570,99,2023-09-08 00:05:03.000000 +00:00,4
571,99,2023-09-08 00:05:04.000000 +00:00,5
572,99,2023-09-08 00:05:05.000000 +00:00,6
573,99,2023-09-08 00:05:06.000000 +00:00,7
574,100,2023-09-08 00:06:00.000000 +00:00,1
575,100,2023-09-08 00:06:01.000000 +00:00,2
576,100,2023-09-08 00:06:02.000000 +00:00,3
577,100,2023-09-08 00:06:03.000000 +00:00,4
578,100,2023-09-08 00:06:04.000000 +00:00,5
579,100,2023-09-08 00:06:05.000000 +00:00,6
580,100,2023-09-08 00:06:06.000000 +00:00,7
581,101,2023-09-08 00:07:00.000000 +00:00,1
582,101,2023-09-08 00:07:01.000000 +00:00,2
583,101,2023-09-08 00:07:02.000000 +00:00,3
584,101,2023-09-08 00:07:03.000000 +00:00,4
585,101,2023-09-08 00:07:04.000000 +00:00,5
586,101,2023-09-08 00:07:05.000000 +00:00,6
587,101,2023-09-08 00:07:06.000000 +00:00,7
588,102,2023-09-08 00:08:00.000000 +00:00,1
589,102,2023-09-08 00:08:01.000000 +00:00,2
590,102,2023-09-08 00:08:02.000000 +00:00,3
591,102,2023-09-08 00:08:03.000000 +00:00,4
592,102,2023-09-08 00:08:04.000000 +00:00,5
593,102,2023-09-08 00:08:05.000000 +00:00,6
594,102,2023-09-08 00:08:06.000000 +00:00,7
595,103,2023-09-08 00:09:00.000000 +00:00,1
596,103,2023-09-08 00:09:01.000000 +00:00,2
597,103,2023-09-08 00:09:02.000000 +00:00,3
598,103,2023-09-08 00:09:03.000000 +00:00,4
599,103,2023-09-08 00:09:04.000000 +00:00,5
600,103,2023-09-08 00:09:05.000000 +00:00,6
601,103,2023-09-08 00:09:06.000000 +00:00,7
602,104,2023-09-08 00:10:00.000000 +00:00,1
603,104,2023-09-08 00:10:01.000000 +00:00,2
604,104,2023-09-08 00:10:02.000000 +00:00,3
605,104,2023-09-08 00:10:03.000000 +00:00,4
606,104,2023-09-08 00:10:04.000000 +00:00,5
607,104,2023-09-08 00:10:05.000000 +00:00,6
608,104,2023-09-08 00:10:06.000000 +00:00,7
609,105,2023-09-08 00:11:00.000000 +00:00,1
610,105,2023-09-08 00:11:01.000000 +00:00,2
611,105,2023-09-08 00:11:02.000000 +00:00,3
612,105,2023-09-08 00:11:03.000000 +00:00,4
613,105,2023-09-08 00:11:04.000000 +00:00,5
614,105,2023-09-08 00:11:05.000000 +00:00,6
615,105,2023-09-08 00:11:06.000000 +00:00,7
616,106,2023-09-08 00:12:00.000000 +00:00,1
617,106,2023-09-08 00:12:01.000000 +00:00,2
618,106,2023-09-08 00:12:02.000000 +00:00,3
619,106,2023-09-08 00:12:03.000000 +00:00,4
620,106,2023-09-08 00:12:04.000000 +00:00,5
621,106,2023-09-08 00:12:05.000000 +00:00,6
622,106,2023-09-08 00:12:06.000000 +00:00,7
623,107,2023-09-08 00:13:00.000000 +00:00,1
624,107,2023-09-08 00:13:01.000000 +00:00,2
625,107,2023-09-08 00:13:02.000000 +00:00,3
626,107,2023-09-08 00:13:03.000000 +00:00,4
627,107,2023-09-08 00:13:04.000000 +00:00,5
628,107,2023-09-08 00:13:05.000000 +00:00,6
629,107,2023-09-08 00:13:06.000000 +00:00,7
630,108,2023-09-08 00:14:00.000000 +00:00,1
631,108,2023-09-08 00:14:01.000000 +00:00,2
632,108,2023-09-08 00:14:02.000000 +00:00,3
633,108,2023-09-08 00:14:03.000000 +00:00,4
634,108,2023-09-08 00:14:04.000000 +00:00,5
635,108,2023-09-08 00:14:05.000000 +00:00,6
636,108,2023-09-08 00:14:06.000000 +00:00,7
637,109,2023-09-08 00:15:00.000000 +00:00,1
638,109,2023-09-08 00:15:01.000000 +00:00,2
639,109,2023-09-08 00:15:02.000000 +00:00,3
640,109,2023-09-08 00:15:03.000000 +00:00,4
641,109,2023-09-08 00:15:04.000000 +00:00,5
642,109,2023-09-08 00:15:05.000000 +00:00,6
643,109,2023-09-08 00:15:06.000000 +00:00,7
644,110,2023-09-08 00:16:00.000000 +00:00,1
645,110,2023-09-08 00:16:01.000000 +00:00,2
646,110,2023-09-08 00:16:02.000000 +00:00,3
647,110,2023-09-08 00:16:03.000000 +00:00,4
648,110,2023-09-08 00:16:04.000000 +00:00,5
649,110,2023-09-08 00:16:05.000000 +00:00,6
650,110,2023-09-08 00:16:06.000000 +00:00,7
651,111,2023-09-08 00:17:00.000000 +00:00,1
652,111,2023-09-08 00:17:01.000000 +00:00,2
653,111,2023-09-08 00:17:02.000000 +00:00,3
654,111,2023-09-08 00:17:03.000000 +00:00,4
655,111,2023-09-08 00:17:04.000000 +00:00,5
656,111,2023-09-08 00:17:05.000000 +00:00,6
657,111,2023-09-08 00:17:06.000000 +00:00,7
658,112,2023-09-08 00:18:00.000000 +00:00,1
659,112,2023-09-08 00:18:01.000000 +00:00,2
660,112,2023-09-08 00:18:02.000000 +00:00,3
661,112,2023-09-08 00:18:03.000000 +00:00,4
662,112,2023-09-08 00:18:04.000000 +00:00,5
663,112,2023-09-08 00:18:05.000000 +00:00,6
664,112,2023-09-08 00:18:06.000000 +00:00,7
665,113,2023-09-08 00:19:00.000000 +00:00,1
666,113,2023-09-08 00:19:01.000000 +00:00,2
667,113,2023-09-08 00:19:02.000000 +00:00,3
668,113,2023-09-08 00:19:03.000000 +00:00,4
669,113,2023-09-08 00:19:04.000000 +00:00,5
670,113,2023-09-08 00:19:05.000000 +00:00,6
671,113,2023-09-08 00:19:06.000000 +00:00,7
672,114,2023-09-08 00:20:00.000000 +00:00,1
673,114,2023-09-08 00:20:01.000000 +00:00,2
674,114,2023-09-08 00:20:02.000000 +00:00,3
675,114,2023-09-08 00:20:03.000000 +00:00,4
676,114,2023-09-08 00:20:04.000000 +00:00,5
677,114,2023-09-08 00:20:05.000000 +00:00,6
678,114,2023-09-08 00:20:06.000000 +00:00,7
679,115,2023-09-08 00:21:00.000000 +00:00,1
680,115,2023-09-08 00:21:01.000000 +00:00,2
681,115,2023-09-08 00:21:02.000000 +00:00,3
682,115,2023-09-08 00:21:03.000000 +00:00,4
683,115,2023-09-08 00:21:04.000000 +00:00,5
684,115,2023-09-08 00:21:05.000000 +00:00,6
685,115,2023-09-08 00:21:06.000000 +00:00,7
686,116,2023-09-08 00:22:00.000000 +00:00,1
687,116,2023-09-08 00:22:01.000000 +00:00,2
688,116,2023-09-08 00:22:02.000000 +00:00,3
689,116,2023-09-08 00:22:03.000000 +00:00,4
690,116,2023-09-08 00:22:04.000000 +00:00,5
691,116,2023-09-08 00:22:05.000000 +00:00,6
692,116,2023-09-08 00:22:06.000000 +00:00,7
693,117,2023-09-08 00:23:00.000000 +00:00,1
694,117,2023-09-08 00:23:01.000000 +00:00,2
695,117,2023-09-08 00:23:02.000000 +00:00,3
696,117,2023-09-08 00:23:03.000000 +00:00,4
697,117,2023-09-08 00:23:04.000000 +00:00,5
698,117,2023-09-08 00:23:05.000000 +00:00,6
699,117,2023-09-08 00:23:06.000000 +00:00,7
700,118,2023-09-08 00:24:00.000000 +00:00,1
701,118,2023-09-08 00:24:01.000000 +00:00,2
702,118,2023-09-08 00:24:02.000000 +00:00,3
703,118,2023-09-08 00:24:03.000000 +00:00,4
704,118,2023-09-08 00:24:04.000000 +00:00,5
705,118,2023-09-08 00:24:05.000000 +00:00,6
706,118,2023-09-08 00:24:06.000000 +00:00,7
707,119,2023-09-08 00:25:00.000000 +00:00,93
708,119,2023-09-08 00:25:01.000000 +00:00,94
709,119,2023-09-08 00:25:02.000000 +00:00,95
710,119,2023-09-08 00:25:03.000000 +00:00,96
711,119,2023-09-08 00:25:04.000000 +00:00,97
712,119,2023-09-08 00:25:05.000000 +00:00,98
713,119,2023-09-08 00:25:06.000000 +00:00,99
714,120,2023-09-08 00:26:00.000000 +00:00,-99
715,120,2023-09-08 00:26:01.000000 +00:00,-98
716,120,2023-09-08 00:26:02.000000 +00:00,-97
717,120,2023-09-08 00:26:03.000000 +00:00,-96
718,120,2023-09-08 00:26:04.000000 +00:00,-95
719,120,2023-09-08 00:26:05.000000 +00:00,-94
720,120,2023-09-08 00:26:06.000000 +00:00,-93
721,121,2023-09-08 00:27:00.000000 +00:00,-7
722,121,2023-09-08 00:27:01.000000 +00:00,4
723,121,2023-09-08 00:27:02.000000 +00:00,4
724,121,2023-09-08 00:27:03.000000 +00:00,4
725,121,2023-09-08 00:27:04.000000 +00:00,4
726,121,2023-09-08 00:27:05.000000 +00:00,6
727,121,2023-09-08 00:27:06.000000 +00:00,7
728,122,2023-09-08 00:28:00.000000 +00:00,4
729,122,2023-09-08 00:28:01.000000 +00:00,4
730,122,2023-09-08 00:28:02.000000 +00:00,4
731,122,2023-09-08 00:28:03.000000 +00:00,4
732,122,2023-09-08 00:28:04.000000 +00:00,4
733,122,2023-09-08 00:28:05.000000 +00:00,4
734,122,2023-09-08 00:28:06.000000 +00:00,4
735,123,2023-09-08 00:29:00.000000 +00:00,93
736,123,2023-09-08 00:29:01.000000 +00:00,94
737,123,2023-09-08 00:29:02.000000 +00:00,95
738,123,2023-09-08 00:29:03.000000 +00:00,96
739,123,2023-09-08 00:29:04.000000 +00:00,97
740,123,2023-09-08 00:29:05.000000 +00:00,98
741,123,2023-09-08 00:29:06.000000 +00:00,99
742,124,2023-09-08 00:30:00.000000 +00:00,-99
743,124,2023-09-08 00:30:01.000000 +00:00,-98
744,124,2023-09-08 00:30:02.000000 +00:00,-97
745,124,2023-09-08 00:30:03.000000 +00:00,-96
746,124,2023-09-08 00:30:04.000000 +00:00,-95
747,124,2023-09-08 00:30:05.000000 +00:00,-94
748,124,2023-09-08 00:30:06.000000 +00:00,-93
749,125,2023-09-08 00:31:00.000000 +00:00,-7
750,125,2023-09-08 00:31:01.000000 +00:00,4
751,125,2023-09-08 00:31:02.000000 +00:00,4
752,125,2023-09-08 00:31:03.000000 +00:00,4
753,125,2023-09-08 00:31:04.000000 +00:00,4
754,125,2023-09-08 00:31:05.000000 +00:00,6
755,125,2023-09-08 00:31:06.000000 +00:00,7
756,126,2023-09-08 00:32:00.000000 +00:00,4
757,126,2023-09-08 00:32:01.000000 +00:00,4
758,126,2023-09-08 00:32:02.000000 +00:00,4
759,126,2023-09-08 00:32:03.000000 +00:00,4
760,126,2023-09-08 00:32:04.000000 +00:00,4
761,126,2023-09-08 00:32:05.000000 +00:00,4
762,126,2023-09-08 00:32:06.000000 +00:00,4
763,127,2023-09-10 00:00:00.000000 +00:00,1
764,127,2023-09-10 00:00:01.000000 +00:00,2
765,127,2023-09-10 00:00:02.000000 +00:00,3
766,127,2023-09-10 00:00:03.000000 +00:00,4
767,127,2023-09-10 00:00:04.000000 +00:00,5
768,127,2023-09-10 00:00:05.000000 +00:00,6
769,127,2023-09-10 00:00:06.000000 +00:00,7
770,128,2023-09-10 00:01:00.000000 +00:00,1
771,128,2023-09-10 00:01:01.000000 +00:00,2
772,128,2023-09-10 00:01:02.000000 +00:00,3
773,128,2023-09-10 00:01:03.000000 +00:00,4
774,128,2023-09-10 00:01:04.000000 +00:00,5
775,128,2023-09-10 00:01:05.000000 +00:00,6
776,128,2023-09-10 00:01:06.000000 +00:00,7
777,129,2023-09-10 00:02:00.000000 +00:00,1
778,129,2023-09-10 00:02:01.000000 +00:00,2
779,129,2023-09-10 00:02:02.000000 +00:00,3
780,129,2023-09-10 00:02:03.000000 +00:00,4
781,129,2023-09-10 00:02:04.000000 +00:00,5
782,129,2023-09-10 00:02:05.000000 +00:00,6
783,129,2023-09-10 00:02:06.000000 +00:00,7
784,130,2023-09-10 00:03:00.000000 +00:00,1
785,130,2023-09-10 00:03:01.000000 +00:00,2
786,130,2023-09-10 00:03:02.000000 +00:00,3
787,130,2023-09-10 00:03:03.000000 +00:00,4
788,130,2023-09-10 00:03:04.000000 +00:00,5
789,130,2023-09-10 00:03:05.000000 +00:00,6
790,130,2023-09-10 00:03:06.000000 +00:00,7
791,131,2023-09-10 00:04:00.000000 +00:00,1
792,131,2023-09-10 00:04:01.000000 +00:00,2
793,131,2023-09-10 00:04:02.000000 +00:00,3
794,131,2023-09-10 00:04:03.000000 +00:00,4
795,131,2023-09-10 00:04:04.000000 +00:00,5
796,131,2023-09-10 00:04:05.000000 +00:00,6
797,131,2023-09-10 00:04:06.000000 +00:00,7
798,132,2023-09-10 00:05:00.000000 +00:00,1
799,132,2023-09-10 00:05:01.000000 +00:00,2
800,132,2023-09-10 00:05:02.000000 +00:00,3
801,132,2023-09-10 00:05:03.000000 +00:00,4
802,132,2023-09-10 00:05:04.000000 +00:00,5
803,132,2023-09-10 00:05:05.000000 +00:00,6
804,132,2023-09-10 00:05:06.000000 +00:00,7
805,133,2023-09-10 00:06:00.000000 +00:00,1
806,133,2023-09-10 00:06:01.000000 +00:00,2
807,133,2023-09-10 00:06:02.000000 +00:00,3
808,133,2023-09-10 00:06:03.000000 +00:00,4
809,133,2023-09-10 00:06:04.000000 +00:00,5
810,133,2023-09-10 00:06:05.000000 +00:00,6
811,133,2023-09-10 00:06:06.000000 +00:00,7
812,134,2023-09-10 00:07:00.000000 +00:00,1
813,134,2023-09-10 00:07:01.000000 +00:00,2
814,134,2023-09-10 00:07:02.000000 +00:00,3
815,134,2023-09-10 00:07:03.000000 +00:00,4
816,134,2023-09-10 00:07:04.000000 +00:00,5
817,134,2023-09-10 00:07:05.000000 +00:00,6
818,134,2023-09-10 00:07:06.000000 +00:00,7
819,135,2023-09-10 00:08:00.000000 +00:00,1
820,135,2023-09-10 00:08:01.000000 +00:00,2
821,135,2023-09-10 00:08:02.000000 +00:00,3
822,135,2023-09-10 00:08:03.000000 +00:00,4
823,135,2023-09-10 00:08:04.000000 +00:00,5
824,135,2023-09-10 00:08:05.000000 +00:00,6
825,135,2023-09-10 00:08:06.000000 +00:00,7
826,136,2023-09-10 00:09:00.000000 +00:00,1
827,136,2023-09-10 00:09:01.000000 +00:00,2
828,136,2023-09-10 00:09:02.000000 +00:00,3
829,136,2023-09-10 00:09:03.000000 +00:00,4
830,136,2023-09-10 00:09:04.000000 +00:00,5
831,136,2023-09-10 00:09:05.000000 +00:00,6
832,136,2023-09-10 00:09:06.000000 +00:00,7
833,137,2023-09-10 00:10:00.000000 +00:00,1
834,137,2023-09-10 00:10:01.000000 +00:00,2
835,137,2023-09-10 00:10:02.000000 +00:00,3
836,137,2023-09-10 00:10:03.000000 +00:00,4
837,137,2023-09-10 00:10:04.000000 +00:00,5
838,137,2023-09-10 00:10:05.000000 +00:00,6
839,137,2023-09-10 00:10:06.000000 +00:00,7
840,138,2023-09-10 00:11:00.000000 +00:00,1
841,138,2023-09-10 00:11:01.000000 +00:00,2
842,138,2023-09-10 00:11:02.000000 +00:00,3
843,138,2023-09-10 00:11:03.000000 +00:00,4
844,138,2023-09-10 00:11:04.000000 +00:00,5
845,138,2023-09-10 00:11:05.000000 +00:00,6
846,138,2023-09-10 00:11:06.000000 +00:00,7
847,139,2023-09-10 00:12:00.000000 +00:00,1
848,139,2023-09-10 00:12:01.000000 +00:00,2
849,139,2023-09-10 00:12:02.000000 +00:00,3
850,139,2023-09-10 00:12:03.000000 +00:00,4
851,139,2023-09-10 00:12:04.000000 +00:00,5
852,139,2023-09-10 00:12:05.000000 +00:00,6
853,139,2023-09-10 00:12:06.000000 +00:00,7
854,140,2023-09-10 00:13:00.000000 +00:00,1
855,140,2023-09-10 00:13:01.000000 +00:00,2
856,140,2023-09-10 00:13:02.000000 +00:00,3
857,140,2023-09-10 00:13:03.000000 +00:00,4
858,140,2023-09-10 00:13:04.000000 +00:00,5
859,140,2023-09-10 00:13:05.000000 +00:00,6
860,140,2023-09-10 00:13:06.000000 +00:00,7
861,141,2023-09-10 00:14:00.000000 +00:00,1
862,141,2023-09-10 00:14:01.000000 +00:00,2
863,141,2023-09-10 00:14:02.000000 +00:00,3
864,141,2023-09-10 00:14:03.000000 +00:00,4
865,141,2023-09-10 00:14:04.000000 +00:00,5
866,141,2023-09-10 00:14:05.000000 +00:00,6
867,141,2023-09-10 00:14:06.000000 +00:00,7
868,142,2023-09-10 00:15:00.000000 +00:00,1
869,142,2023-09-10 00:15:01.000000 +00:00,2
870,142,2023-09-10 00:15:02.000000 +00:00,3
871,142,2023-09-10 00:15:03.000000 +00:00,4
872,142,2023-09-10 00:15:04.000000 +00:00,5
873,142,2023-09-10 00:15:05.000000 +00:00,6
874,142,2023-09-10 00:15:06.000000 +00:00,7
875,143,2023-09-10 00:16:00.000000 +00:00,1
876,143,2023-09-10 00:16:01.000000 +00:00,2
877,143,2023-09-10 00:16:02.000000 +00:00,3
878,143,2023-09-10 00:16:03.000000 +00:00,4
879,143,2023-09-10 00:16:04.000000 +00:00,5
880,143,2023-09-10 00:16:05.000000 +00:00,6
881,143,2023-09-10 00:16:06.000000 +00:00,7
882,144,2023-09-10 00:17:00.000000 +00:00,1
883,144,2023-09-10 00:17:01.000000 +00:00,2
884,144,2023-09-10 00:17:02.000000 +00:00,3
885,144,2023-09-10 00:17:03.000000 +00:00,4
886,144,2023-09-10 00:17:04.000000 +00:00,5
887,144,2023-09-10 00:17:05.000000 +00:00,6
888,144,2023-09-10 00:17:06.000000 +00:00,7
889,145,2023-09-10 00:18:00.000000 +00:00,1
890,145,2023-09-10 00:18:01.000000 +00:00,2
891,145,2023-09-10 00:18:02.000000 +00:00,3
892,145,2023-09-10 00:18:03.000000 +00:00,4
893,145,2023-09-10 00:18:04.000000 +00:00,5
894,145,2023-09-10 00:18:05.000000 +00:00,6
895,145,2023-09-10 00:18:06.000000 +00:00,7
896,146,2023-09-10 00:19:00.000000 +00:00,1
897,146,2023-09-10 00:19:01.000000 +00:00,2
898,146,2023-09-10 00:19:02.000000 +00:00,3
899,146,2023-09-10 00:19:03.000000 +00:00,4
900,146,2023-09-10 00:19:04.000000 +00:00,5
901,146,2023-09-10 00:19:05.000000 +00:00,6
902,146,2023-09-10 00:19:06.000000 +00:00,7
903,147,2023-09-10 00:20:00.000000 +00:00,1
904,147,2023-09-10 00:20:01.000000 +00:00,2
905,147,2023-09-10 00:20:02.000000 +00:00,3
906,147,2023-09-10 00:20:03.000000 +00:00,4
907,147,2023-09-10 00:20:04.000000 +00:00,5
908,147,2023-09-10 00:20:05.000000 +00:00,6
909,147,2023-09-10 00:20:06.000000 +00:00,7
910,148,2023-09-10 00:21:00.000000 +00:00,1
911,148,2023-09-10 00:21:01.000000 +00:00,2
912,148,2023-09-10 00:21:02.000000 +00:00,3
913,148,2023-09-10 00:21:03.000000 +00:00,4
914,148,2023-09-10 00:21:04.000000 +00:00,5
915,148,2023-09-10 00:21:05.000000 +00:00,6
916,148,2023-09-10 00:21:06.000000 +00:00,7
917,149,2023-09-10 00:22:00.000000 +00:00,1
918,149,2023-09-10 00:22:01.000000 +00:00,2
919,149,2023-09-10 00:22:02.000000 +00:00,3
920,149,2023-09-10 00:22:03.000000 +00:00,4
921,149,2023-09-10 00:22:04.000000 +00:00,5
922,149,2023-09-10 00:22:05.000000 +00:00,6
923,149,2023-09-10 00:22:06.000000 +00:00,7
924,150,2023-09-10 00:23:00.000000 +00:00,1
925,150,2023-09-10 00:23:01.000000 +00:00,2
926,150,2023-09-10 00:23:02.000000 +00:00,3
927,150,2023-09-10 00:23:03.000000 +00:00,4
928,150,2023-09-10 00:23:04.000000 +00:00,5
929,150,2023-09-10 00:23:05.000000 +00:00,6
930,150,2023-09-10 00:23:06.000000 +00:00,7
931,151,2023-09-10 00:24:00.000000 +00:00,1
932,151,2023-09-10 00:24:01.000000 +00:00,2
933,151,2023-09-10 00:24:02.000000 +00:00,3
934,151,2023-09-10 00:24:03.000000 +00:00,4
935,151,2023-09-10 00:24:04.000000 +00:00,5
936,151,2023-09-10 00:24:05.000000 +00:00,6
937,151,2023-09-10 00:24:06.000000 +00:00,7
938,152,2023-09-10 00:25:00.000000 +00:00,93
939,152,2023-09-10 00:25:01.000000 +00:00,94
940,152,2023-09-10 00:25:02.000000 +00:00,95
941,152,2023-09-10 00:25:03.000000 +00:00,96
942,152,2023-09-10 00:25:04.000000 +00:00,97
943,152,2023-09-10 00:25:05.000000 +00:00,98
944,152,2023-09-10 00:25:06.000000 +00:00,99
945,153,2023-09-10 00:26:00.000000 +00:00,-99
946,153,2023-09-10 00:26:01.000000 +00:00,-98
947,153,2023-09-10 00:26:02.000000 +00:00,-97
948,153,2023-09-10 00:26:03.000000 +00:00,-96
949,153,2023-09-10 00:26:04.000000 +00:00,-95
950,153,2023-09-10 00:26:05.000000 +00:00,-94
951,153,2023-09-10 00:26:06.000000 +00:00,-93
952,154,2023-09-10 00:27:00.000000 +00:00,-7
953,154,2023-09-10 00:27:01.000000 +00:00,4
954,154,2023-09-10 00:27:02.000000 +00:00,4
955,154,2023-09-10 00:27:03.000000 +00:00,4
956,154,2023-09-10 00:27:04.000000 +00:00,4
957,154,2023-09-10 00:27:05.000000 +00:00,6
958,154,2023-09-10 00:27:06.000000 +00:00,7
959,155,2023-09-10 00:28:00.000000 +00:00,4
960,155,2023-09-10 00:28:01.000000 +00:00,4
961,155,2023-09-10 00:28:02.000000 +00:00,4
962,155,2023-09-10 00:28:03.000000 +00:00,4
963,155,2023-09-10 00:28:04.000000 +00:00,4
964,155,2023-09-10 00:28:05.000000 +00:00,4
965,155,2023-09-10 00:28:06.000000 +00:00,4
966,156,2023-09-10 00:29:00.000000 +00:00,1
967,156,2023-09-10 00:29:01.000000 +00:00,2
968,156,2023-09-10 00:29:02.000000 +00:00,3
969,157,2023-09-10 00:30:00.000000 +00:00,1
970,157,2023-09-10 00:30:01.000000 +00:00,2
971,157,2023-09-10 00:30:02.000000 +00:00,3
972,158,2023-09-10 00:31:00.000000 +00:00,1
973,158,2023-09-10 00:31:01.000000 +00:00,2
974,158,2023-09-10 00:31:02.000000 +00:00,3
975,159,2023-09-10 00:32:00.000000 +00:00,1
976,159,2023-09-10 00:32:01.000000 +00:00,2
977,159,2023-09-10 00:32:02.000000 +00:00,3
978,160,2023-09-10 00:33:00.000000 +00:00,1
979,160,2023-09-10 00:33:01.000000 +00:00,2
980,160,2023-09-10 00:33:02.000000 +00:00,3
981,161,2023-09-12 00:00:00.000000 +00:00,9
982,162,2023-09-12 00:01:00.000000 +00:00,10
983,163,2023-09-12 00:02:00.000000 +00:00,11
984,164,2023-09-12 00:03:00.000000 +00:00,9
985,165,2023-09-12 00:04:00.000000 +00:00,10
986,166,2023-09-12 00:05:00.000000 +00:00,11
987,167,2023-09-12 00:06:00.000000 +00:00,9
988,168,2023-09-12 00:07:00.000000 +00:00,10
989,169,2023-09-12 00:08:00.000000 +00:00,11
990,170,2023-09-12 00:09:00.000000 +00:00,9
991,171,2023-09-12 00:10:00.000000 +00:00,10
992,172,2023-09-12 00:11:00.000000 +00:00,11
993,173,2023-09-12 00:12:00.000000 +00:00,9
994,174,2023-09-12 00:13:00.000000 +00:00,10
995,175,2023-09-12 00:14:00.000000 +00:00,11
996,176,2023-09-12 00:15:00.000000 +00:00,9.5
997,177,2023-09-12 00:16:00.000000 +00:00,10
998,178,2023-09-12 00:17:00.000000 +00:00,10.5
999,179,2023-09-12 00:18:00.000000 +00:00,10
1000,180,2023-09-12 00:19:00.000000 +00:00,9.5
1001,181,2023-09-19 00:00:00.000000 +00:00,-0.226503044
1002,182,2023-09-19 00:01:00.000000 +00:00,0.515544019
1003,183,2023-09-19 00:02:00.000000 +00:00,-1.29952422
1004,184,2023-09-19 00:03:00.000000 +00:00,0.615632103
1005,185,2023-09-19 00:04:00.000000 +00:00,-0.413264723
1006,186,2023-09-19 00:05:00.000000 +00:00,-0.958233345
1007,187,2023-09-19 00:06:00.000000 +00:00,-0.870160641
1008,188,2023-09-19 00:07:00.000000 +00:00,-0.87514396
1009,189,2023-09-19 00:08:00.000000 +00:00,0.336338061
1010,190,2023-09-19 00:09:00.000000 +00:00,1.182390487
1011,191,2023-09-19 00:10:00.000000 +00:00,0.154547103
1012,192,2023-09-19 00:11:00.000000 +00:00,-0.27182148
1013,193,2023-09-19 00:12:00.000000 +00:00,1.143258222
1014,194,2023-09-19 00:13:00.000000 +00:00,0.744432838
1015,195,2023-09-19 00:14:00.000000 +00:00,-1.502663227
1016,196,2023-09-19 00:15:00.000000 +00:00,1.780735186
1017,197,2023-09-19 00:16:00.000000 +00:00,-0.46963659
1018,198,2023-09-19 00:17:00.000000 +00:00,-1.296702429
1019,199,2023-09-19 00:18:00.000000 +00:00,-0.560607931
1020,200,2023-09-19 00:19:00.000000 +00:00,-0.714731503
1021,201,2023-09-19 00:20:00.000000 +00:00,-0.459721114
1022,202,2023-09-19 00:21:00.000000 +00:00,-0.936531929
1023,203,2023-09-19 00:22:00.000000 +00:00,0.659531213
1024,204,2023-09-19 00:23:00.000000 +00:00,-0.787126915
1025,205,2023-09-19 00:24:00.000000 +00:00,1.775942746
1026,206,2023-09-19 00:25:00.000000 +00:00,-0.335021813
1027,207,2023-09-19 00:26:00.000000 +00:00,-1.111294538
1028,208,2023-09-19 00:27:00.000000 +00:00,0.834301613
